word	emotion	arousel
Objekt	0.35	2.263157895
Druck	-1.588235294	3.611111111
Umsturz	-1.0	3.095238095
leichnam	-2.4	3.941176471
Mausgrau	-1.4	1.736842105
milchbar	1.1	1.833333333
Walzer	1.05	2.315789474
anbieten	0.676470588	1.736842105
Abgang	-0.95	2.315789474
still	0.6	1.263157895
grinsen	0.9	3.210526316
können	1.676470588	2.736842105
Larve	-0.4	2.736842105
Fahrer	0.55	2.473684211
Galgen	-2.2	4.117647059
Kamm	0.23	1.91
Koffer	0.7	2.315789474
Mahnung	-1.4	3.944444444
Piste	0.85	2.571428571
scheren	0.0	2.5
kehren	-0.558823529	2.2
Überfall	-2.1	4.0
Visum	-0.05	2.888888889
Buch	1.911764706	1.888888889
Behörde	-1.529411765	3.055555556
Ehelos	-0.2	2.473684211
Grube	-0.95	2.523809524
Torheit	-1.3	3.111111111
werfen	-0.205882353	1.904761905
Maximum	1.0	3.166666667
Jungfrau	0.3	2.294117647
Fabel	1.45	2.052631579
Spritze	-1.3	3.388888889
Abfall	-1.7	2.411764706
erledigen	0.088235294	3.0
Politik	-0.882352941	3.0
Heilfroh	2.2	2.277777778
Mittag	1.2	1.75
fernsehen	0.205882353	2.3
Interesse	1.617647059	3.19047619
erwerben	0.852941176	2.263157895
tropisch	1.2	2.947368421
Robbe	1.25	1.947368421
einigung	1.5	2.0
drücken	-0.176470588	2.714285714
Eigenart	0.3	2.5
Minimum	-0.6	2.285714286
Kette	0.45	2.833333333
ungeheu	-1.617647059	3.428571429
tauchen	0.941176471	2.684210526
Regentag	-0.8	3.333333333
en	-0.3	3.0
Erwartung	0.705882353	3.428571429
Versorgung	0.941176471	2.578947368
Gewinn	2.1	3.882352941
Dogge	-0.95	2.571428571
aufhalten	-0.411764706	2.157894737
Lotto	0.25	2.473684211
begraben	-2.1	3.555555556
mieten	-0.4	2.5
Rivalin	-1.4	3.888888889
Kamel	1.1	2.277777778
Biest	-1.6	4.1
Losung	0.0	2.764705882
Suche	0.35	3.1875
Letzte	-1.2	3.157894737
Jacke	0.68	2.18
honig	1.8	1.5625
Finder	0.75	1.894736842
übergehen	-0.970588235	2.473684211
Ordnung	0.9	2.894736842
Mappe	0.3	2.111111111
Abschied	-2.1	3.238095238
Thron	1.0	2.736842105
Ziege	0.6	1.952380952
Malaria	-2.1	4.0
Prozent	-0.088235294	2.277777778
Senat	0.1	2.526315789
Leopard	1.3	3.333333333
Job	1.1	3.476190476
Ballast	-1.1	2.944444444
Bagger	0.36	2.45
Wecker	-1.64	3.59
tadeln	-1.2	3.631578947
Affekt	0.0	3.625
Theater	0.7	3.736842105
Opium	-1.1	3.0
reden	0.235294118	2.625
Tatsache	0.0	2.5
Tumor	-2.7	4.5
Rinde	0.35	1.888888889
Geldgier	-1.2	3.833333333
beteiligen	0.588235294	2.421052632
Moorbad	0.2	1.944444444
Tagung	-0.558823529	1.894736842
Vampir	-0.5	3.722222222
weich	1.2	1.368421053
Ballon	1.35	2.277777778
Rasierer	0.23	2.27
Gemse	0.7	1.857142857
wirken	0.941176471	2.473684211
Umtrunk	1.3	2.777777778
asozial	-2.4	2.526315789
Pistole	-1.5	3.944444444
essig	-0.25	2.611111111
Erinnerung	1.411764706	2.947368421
liefern	0.6	2.107142857
Meineid	-1.8	3.375
Orchidee	1.68	2.09
rachen	-0.9	2.210526316
Befangen	-1.2	2.631578947
Minirock	1.2	2.888888889
Kumpan	1.15	2.1
Renner	0.55	2.333333333
murren	-1.0	2.105263158
Tiefe	0.2	3.277777778
Rücksicht	1.352941176	2.666666667
angeregt	1.3	3.473684211
Ernte	1.2	2.0
wolken	1.0	1.888888889
Niete	-1.5	2.8125
Behandlung	-0.441176471	2.833333333
befinden	0.323529412	2.277777778
Mumie	-0.6	2.842105263
schlagen	-1.911764706	3.944444444
Anwalt	-0.2	2.894736842
Wortkarg	-0.9	1.631578947
Locher	-0.14	1.82
nutzen	0.823529412	2.263157895
bitt	-1.3	2.526315789
Bombe	-2.5	4.0
nehmen	0.088235294	2.0
Dirne	-1.0	2.523809524
Omen	-0.2	3.333333333
beben	-1.2	4.0
Feuer	0.05	3.722222222
schlecht	-2.3	3.777777778
Flirt	1.7	4.368421053
Auswahl	0.705882353	2.238095238
fordern	-0.882352941	2.736842105
Abitur	0.8	3.952380952
Situation	0.029411765	2.80952381
Laster	-1.05	3.222222222
Walnuss	0.86	1.86
Leute	0.75	2.894736842
bauen	0.911764706	2.333333333
wert	1.058823529	2.5
auftreten	0.029411765	2.714285714
Tortur	-1.65	4.055555556
Magma	0.0	3.052631579
Soldat	-1.5	3.875
Zebra	1.09	2.82
Adoption	0.0	2.888888889
Sodom	-1.2	3.473684211
bestehen	1.0	2.789473684
Aggression	-1.764705882	4.333333333
pleit	-1.9	3.736842105
vertrauen	2.205882353	3.526315789
Mais	0.9	2.210526316
Puppe	0.45	2.0
traurig	-2.1	2.833333333
Pappe	-0.05	1.941176471
Waffel	1.95	2.27
spenden	1.0	2.157894737
balsam	1.3	1.315789474
bankrott	-2.3	2.789473684
vornehm	0.9	2.263157895
sau	-0.9	3.526315789
wehrlos	-1.7	3.888888889
Puste	-0.25	2.842105263
Vital	2.2	2.9
Verfall	-1.8	3.5
Beil	-1.64	3.59
Schlinge	-1.0	3.047619048
Pastor	-0.65	2.19047619
Po	0.9	3.684210526
helfen	2.0	3.095238095
Helfer	1.9	2.421052632
Arbeit	0.05	2.833333333
Verehrer	1.5	3.882352941
Anpumpen	-1.1	2.421052632
triefen	-0.911764706	2.315789474
fleisch	-0.441176471	3.055555556
morden	-2.7	4.388888889
wertvoll	1.9	2.611111111
Bahre	-1.6	2.789473684
Ventil	0.45	2.578947368
Anker	1.0	1.888888889
Aversion	-1.7	3.833333333
Mimik	0.75	3.285714286
Urne	-1.6	2.944444444
verdienen	0.764705882	3.095238095
Ente	0.91	2.41
Geduld	2.0	1.823529412
angst	-2.6	4.380952381
Heimkehr	1.2	2.722222222
Furcht	-2.2	4.421052632
Chef	0.2	3.055555556
Tuscheln	-1.3	3.0
Moped	-0.2	2.631578947
Fehde	-1.45	3.222222222
licht	2.0	2.611111111
lernen	0.8	2.526315789
Büro	-0.617647059	2.178571429
beenden	-0.558823529	2.666666667
Baum	1.5	1.5
Dichter	1.588235294	2.277777778
toben	-1.1	3.631578947
Roggen	0.65	1.789473684
fassen	0.058823529	2.052631579
bullig	-0.9	3.789473684
Schwert	-0.82	3.59
perfekt	2.4	3.166666667
Kastanie	0.91	2.14
Tadel	-1.65	3.470588235
Konflikt	-1.6	3.666666667
schassen	-2.088235294	3.866666667
betrachten	0.676470588	2.142857143
Liter	0.5	1.888888889
Krone	1.15	2.555555556
Trennung	-1.7	4.294117647
zahm	0.5	1.368421053
Auswirkung	-0.411764706	2.578947368
Knospe	1.65	2.176470588
Akademie	0.588235294	3.142857143
Lektion	-0.4	2.941176471
dekadent	-2.0	2.263157895
Thriller	0.5	3.666666667
Kappe	-0.1	2.055555556
kosen	-1.529411765	2.952380952
Therapie	0.2	3.111111111
Dessert	1.6	2.176470588
Gründung	0.705882353	2.473684211
Befreiung	2.205882353	3.380952381
Mondlos	-0.6	1.421052632
Kranz	0.86	2.23
Teppich	0.36	1.82
Turm	0.27	2.64
Mentor	1.0	1.894736842
Pedal	0.45	2.333333333
munt	1.7	3.210526316
Bunker	-1.8	3.45
begierden	0.2	3.722222222
Villa	1.4	2.555555556
Angel	-0.15	2.15
Mordfall	-2.4	4.222222222
Zweifel	-1.5	3.095238095
Unwetter	-1.2	3.777777778
Granate	-2.5	4.0625
Allee	1.2	1.333333333
stolpern	-1.0	3.157894737
zerstören	-2.529411765	3.928571429
Maulkorb	-1.5	3.5
Gebiet	0.1	2.315789474
ziellos	-1.6	3.0
eifrig	0.8	2.947368421
Hotel	1.15	2.5
Atlas	0.95	2.333333333
behutsam	1.2	1.684210526
Lotterie	0.4	3.222222222
Zitat	0.6	2.476190476
Theke	0.95	2.523809524
Anfallen	-0.9	3.789473684
korrupt	-1.9	3.421052632
schreien	-1.235294118	3.714285714
Zauberei	1.4	3.388888889
Hebel	0.35	2.25
Sichel	-0.55	2.526315789
Vertreter	-0.735294118	2.095238095
Wache	-0.7	2.315789474
Qual	-2.7	4.111111111
Bewegung	1.617647059	3.294117647
Pflaster	-0.55	2.91
Pech	-2.0	3.333333333
Rahmen	0.176470588	1.842105263
Egoismus	-1.1	3.722222222
Zauberer	1.4	3.5
lösen	1.058823529	2.631578947
stottern	-0.6	2.842105263
Anormal	-1.4	2.421052632
versichern	0.529411765	1.947368421
Hitze	-0.75	3.789473684
tun	-0.5	3.0
Antwort	0.941176471	2.684210526
Meise	0.6	1.857142857
Kamera	1.5	3.0
besorgt	-1.3	3.157894737
Abteil	-0.15	2.117647059
Mahlzeit	1.4	2.111111111
Schonung	0.7	1.678571429
Weltruhm	1.8	3.705882353
Phonem	-0.9	2.052631579
wandern	0.2	2.3
stinken	-1.9	3.388888889
Eintritt	0.3	2.75
saufen	-0.9	2.894736842
anrufen	1.205882353	2.842105263
tragen	0.117647059	1.894736842
Note	-0.4	2.833333333
kämpfen	-0.647058824	3.761904762
Werk	0.676470588	2.473684211
Sache	0.25	2.157894737
Armut	-1.95	3.333333333
Kreide	-0.32	2.09
Ausbaden	-1.3	2.421052632
Bewerber	0.0	2.647058824
Ritze	-0.15	2.529411765
Bett	2.0	2.166666667
Veto	-0.6	2.684210526
eitel	-1.1	3.052631579
Käfer	-0.68	2.91
Lodern	-0.3	3.111111111
Stich	-0.9	3.619047619
Bohrer	-0.15	3.15
verlies	-2.0	3.444444444
Hamster	0.86	2.41
Lotse	0.65	2.238095238
Schauer	-1.0	2.684210526
Magier	1.0	3.421052632
Lustlos	-1.5	2.277777778
verloben	0.8	2.421052632
schaurig	-1.3	3.736842105
Ausreden	0.3	2.263157895
Greuel	-2.15	3.875
minister	-0.1	2.277777778
teilen	1.205882353	2.526315789
Umsorgen	1.5	2.333333333
steuer	-1.0	2.842105263
Begabung	2.2	2.625
bereiten	0.558823529	1.947368421
Zahlung	-0.7	3.047619048
Arroganz	-1.9	3.611111111
Abreise	-0.3	3.294117647
wachsam	1.1	3.421052632
krank	-2.0	3.368421053
Album	0.8	2.476190476
übersehen	-0.823529412	1.842105263
Zerfall	-1.6	3.3125
Erbse	0.6	1.619047619
Sitte	-0.15	2.555555556
Rekord	1.3	3.526315789
Atemnot	-2.2	4.4375
Aschfahl	-1.9	1.894736842
Laterne	1.24	2.19
sichern	0.757575758	2.523809524
Partei	-0.6	2.619047619
Zauber	1.55	3.555555556
mustern	-0.6	2.857142857
Treffer	1.9	3.142857143
Metall	-0.05	2.65
Eimer	0.1	1.647058824
Jazz	0.8	3.578947368
betonen	0.588235294	2.333333333
zierlich	0.3	1.888888889
Fuchs	-0.18	3.5
Ladung	0.15	2.764705882
Wunde	-1.75	3.882352941
Unfug	-0.2	3.388888889
Whisky	0.4	2.666666667
Tempel	1.0	2.222222222
Zerrung	-1.8	3.444444444
burschen	-0.529411765	2.157894737
Panne	-1.9	3.588235294
Rektor	-0.9	2.714285714
verzichten	-1.147058824	2.619047619
Notwehr	-1.1	3.777777778
wehren	-0.6	2.421052632
zittern	-1.5	3.555555556
Klassik	0.7	3.052631579
Melone	1.82	2.27
Weisheit	2.3	2.176470588
Gurke	0.8	1.619047619
Friede	2.4	1.4
Befehl	-2.0	3.75
Nazi	-2.9	4.666666667
erteilen	-0.323529412	1.789473684
Gefängnis	-2.264705882	3.052631579
berichten	0.558823529	2.047619048
Spion	-0.55	3.666666667
Papagei	1.55	3.18
Schwäche	-0.852941176	2.904761905
bieten	0.176470588	2.157894737
Nazizeit	-2.6	4.375
beachten	0.7	2.894736842
entstehen	1.176470588	2.105263158
Rummel	0.3	3.421052632
Lesung	0.4	2.0
Sandwich	1.2	2.166666667
Osterei	1.6	2.0
Seerose	1.6	1.333333333
Maler	1.4	2.111111111
Untat	-1.7	3.333333333
Toilette	-0.68	2.36
Wagemut	1.1	3.333333333
Lineal	0.3	2.052631579
neblig	-0.7	2.526315789
Mond	1.3	1.833333333
Kiefer	0.6	1.842105263
Vorwand	-0.8	2.952380952
Klinge	-1.3	3.684210526
Schurke	-1.9	3.277777778
Rumoren	-0.9	2.684210526
darm	-1.14	2.91
begegnen	1.382352941	3.142857143
lutschen	0.6	2.392857143
Parole	-0.2	3.105263158
Anruf	1.35	2.833333333
kollektiv	0.0	2.894736842
Papst	0.2	2.789473684
trauern	-2.0	3.055555556
Duell	-0.5	3.666666667
daueren	-0.85	2.619047619
Brause	0.8	2.368421053
Riese	0.2	3.052631579
Absatz	-0.088235294	2.235294118
Natter	-1.15	3.65
Gauner	-1.35	3.6
Trachten	-1.2	3.263157895
kennen	1.117647059	2.368421053
Stimmung	1.0	2.555555556
Sekte	-2.2	4.315789474
Präsidium	-0.941176471	2.157894737
Taumeln	-1.0	2.947368421
sollen	-1.0	3.0
Luft	2.2	2.222222222
anomal	-1.5	2.315789474
Schutt	-1.2	2.789473684
Engel	2.15	2.222222222
wahren	0.558823529	1.964285714
Terror	-2.25	4.523809524
Reinfall	-1.7	3.277777778
Schutz	1.7	1.894736842
Verenden	-2.3	3.714285714
Mörser	-0.45	2.32
Schinden	-1.6	3.157894737
launisch	-1.9	3.222222222
Bulle	-0.6	2.789473684
vergeben	0.2	2.368421053
Fibel	0.4	1.947368421
Perser	0.2	2.7
Ausfall	-1.2	3.055555556
Literatur	1.852941176	3.047619048
dasein	1.5	2.5
benötigen	-0.294117647	2.315789474
fragen	0.676470588	2.380952381
Ekstase	2.0	4.5
Bluse	0.68	2.41
Rock	1.0	2.77
Kobra	-0.8	3.631578947
Krokus	1.4	1.9
Haushalt	-0.1	2.0625
Revolution	0.470588235	4.0
Nachrede	-1.6	3.176470588
Freizeit	2.4	2.882352941
Embargo	-1.7	3.222222222
Tresor	1.0	2.91
lenkbar	0.0	2.611111111
Kissen	1.65	1.647058824
Protest	0.088235294	3.666666667
befreien	1.941176471	3.222222222
Grundlage	0.558823529	2.238095238
Storch	0.68	2.45
Erotik	2.3	4.4375
Rüssel	0.64	2.41
toxisch	-1.8	3.631578947
Garaus	-1.75	3.333333333
Vaterland	-0.352941176	2.368421053
Meinung	1.5	2.666666667
scherzen	1.6	2.833333333
empfinden	1.5	2.333333333
makab	-1.1	2.947368421
Feigling	-1.8	3.352941176
meiden	-1.1	3.0
Absage	-2.0	3.368421053
sabbern	-1.3	2.684210526
achten	1.2	2.368421053
stark	1.7	3.578947368
Spinne	-0.85	3.578947368
Giftgas	-3.0	4.222222222
ehe	0.647058824	3.19047619
Zweck	-0.176470588	2.222222222
starr	-0.7	2.315789474
Vulkan	0.2	3.684210526
verhaften	-1.823529412	4.1
witw	-1.35	2.894736842
Orgel	0.95	2.476190476
Wehmut	-1.1	3.5
foltern	-2.8	4.444444444
Wurm	-1.36	2.73
leblos	-2.3	3.5
eingehen	0.029411765	2.19047619
rechnen	-0.176470588	2.578947368
Seuche	-2.5	4.25
mahnen	-1.3	3.055555556
Genosse	-0.794117647	2.761904762
Neubau	-0.2	2.25
Mischehe	-0.5	2.777777778
mädchen	1.323529412	2.666666667
Kerker	-1.9	4.058823529
schroff	-1.5	3.333333333
Künstler	1.794117647	2.888888889
Warze	-1.8	3.105263158
höhen	0.5	3.263157895
Nudel	1.55	1.578947368
Skepsis	-0.7	3.157894737
Waffe	-2.35	4.238095238
Ritter	0.95	3.047619048
Mitglied	0.0	2.222222222
Neidlos	0.9	1.526315789
mutig	2.2	3.315789474
Himbeere	1.95	2.5
Klauen	-2.0	3.631578947
Landschaft	2.0	2.842105263
Straftat	-2.2	4.0
Sumpf	-0.8	2.210526316
Oase	2.2	1.722222222
holen	0.176470588	2.0
Quote	-0.05	2.055555556
Flaute	-1.05	2.111111111
rosen	-1.1	2.55
Spiel	1.4	2.388888889
Rechnung	-1.6	3.055555556
Tandem	1.0	3.0
Ehre	0.911764706	3.095238095
Keule	-1.3	2.944444444
spucken	-1.2	2.894736842
Madeira	1.4	2.611111111
Kult	-0.1	2.833333333
schätzen	0.787878788	2.1
Vormund	-0.6	2.157894737
Kneipe	1.3	2.444444444
Lampe	0.85	2.142857143
betreffen	-0.151515152	2.421052632
Anlocken	0.4	2.433333333
Vanille	1.3	2.333333333
leisten	0.617647059	2.428571429
Diplom	1.8	3.470588235
Neige	-0.85	2.142857143
unnahbar	-0.6	1.947368421
darstellen	0.882352941	2.526315789
Litanei	-0.5	2.5
Hafen	1.15	2.0
Hafer	0.75	1.473684211
Deutung	0.5	2.411764706
Fasan	1.0	2.05
Zeitung	0.6	2.571428571
Krimi	0.6	3.263157895
Lyrik	0.7	3.157894737
Winter	0.323529412	2.055555556
Tote	-2.6	4.176470588
Mauer	-0.5	2.777777778
Beule	-1.4	3.2
obst	1.4	2.111111111
Unrat	-1.5	2.588235294
Fräulein	-0.352941176	3.0
Ertrag	1.5	2.315789474
Moos	0.7	1.904761905
Moor	0.3	2.777777778
Traum	1.5	2.0
dienen	-1.088235294	2.476190476
mystisch	0.3	2.263157895
Aufpreis	-1.4	2.705882353
Kohlrabi	0.09	2.09
Lehrhaft	0.5	2.444444444
Sicherung	0.882352941	2.473684211
Mythos	0.9	3.0
Braut	1.0	2.833333333
Mieter	-0.3	2.368421053
Oper	0.735294118	3.095238095
Zustand	0.0	2.1875
Lösung	1.529411765	2.388888889
Parfüm	1.77	3.0
Sohn	1.323529412	2.0
Zirkus	0.85	2.857142857
Arsen	-2.0	3.388888889
Tendenz	0.264705882	2.5
übel	-1.823529412	3.611111111
üben	0.382352941	2.476190476
Halunke	-1.4	3.5
Reise	2.25	3.294117647
Pille	-0.6	3.523809524
mild	1.1	1.578947368
freudlos	-2.2	2.368421053
sand	1.676470588	1.666666667
Untergang	-1.852941176	3.866666667
begleiten	1.235294118	2.761904762
Besteck	0.59	2.0
laut	-0.8	3.473684211
Fähigkeit	1.617647059	3.0
Balkon	1.35	2.055555556
Schreck	-1.6	4.166666667
Verderb	-2.1	3.5
Drache	0.4	3.444444444
teu	-1.1	3.4
erfolgen	0.235294118	2.523809524
Trieb	0.1	4.105263158
Patient	-1.0	2.842105263
Anklage	-1.5	3.857142857
Abkehr	-0.6	2.80952381
Trage	-0.45	2.555555556
Eintracht	0.441176471	1.842105263
trinken	1.424242424	2.523809524
Safari	1.2	3.157894737
sup	2.5	3.35
Lehre	0.65	2.80952381
leid	-2.0	4.166666667
grausam	-2.2	3.888888889
Rasthaus	0.8	2.238095238
Blei	-0.617647059	1.894736842
Gift	-2.5	4.0
vertreten	-0.088235294	2.105263158
Freitod	-2.0	3.777777778
Kopie	0.05	1.944444444
Klippe	0.1	3.388888889
Anbau	0.85	1.578947368
vernichten	-1.970588235	3.523809524
Diagnose	-0.7	3.619047619
Drama	0.1	3.888888889
Bomber	-2.25	4.25
Verdienst	0.941176471	3.052631579
Pilger	0.15	2.3
Flagge	0.59	2.5
brutal	-2.0	4.526315789
Gruss	1.441176471	1.684210526
Verflixt	-0.9	3.526315789
Altklug	-1.1	2.210526316
Demokrat	0.235294118	2.555555556
Ausbau	0.617647059	1.631578947
Auskunft	0.5	2.117647059
Abgrund	-1.4	3.882352941
betragen	-0.382352941	1.894736842
Fassade	-0.2	2.222222222
wohnen	1.411764706	1.964285714
Reform	0.75	3.033333333
Mühe	-0.117647059	2.888888889
Tafel	0.2	1.882352941
Kargheit	-1.4	2.588235294
Ton	0.941176471	2.476190476
Stamm	0.41	1.68
Nadel	-0.55	2.857142857
Schminke	1.05	2.36
Sintflut	-1.7	4.0
Kuppe	0.05	2.222222222
Tod	-2.8	4.055555556
Taufe	0.95	2.421052632
Beamte	-1.411764706	2.333333333
Wein	1.8	2.333333333
Brunnen	0.55	1.86
Bejubeln	2.2	3.0
klären	1.058823529	2.761904762
autonom	0.8	2.947368421
Gebein	-1.15	2.722222222
Teufel	-1.95	3.476190476
tarnen	-0.6	2.466666667
Offizier	-1.352941176	2.944444444
trist	-1.8	2.65
Butter	0.6	1.842105263
Gewissen	0.7	3.315789474
Barriere	-1.3	3.333333333
Jubel	2.0	3.647058824
Anmut	1.8	2.25
namenlos	-1.0	1.789473684
reizen	-0.4	3.8
Adel	-0.3	2.555555556
testen	-0.2	2.789473684
Planvoll	1.2	2.157894737
speziell	0.7	2.578947368
kreativ	2.6	2.944444444
Folter	-2.8	4.684210526
kümmern	1.323529412	1.857142857
Kurve	0.05	2.823529412
Urwald	1.35	2.611111111
beitragen	1.088235294	2.333333333
hetzen	-1.4	3.947368421
Klavier	1.91	2.36
niedlich	1.0	1.789473684
Glocke	0.64	2.41
Geliebte	1.5	3.777777778
Scheich	0.0	2.388888889
tolerant	2.0	2.333333333
Tulpe	1.55	1.647058824
vermieten	-0.058823529	2.476190476
befürchten	-1.411764706	3.095238095
Küste	2.0	1.833333333
Auswurf	-0.9	2.368421053
Hemd	0.68	1.95
Handikap	-1.3	3.111111111
Fusion	0.8	2.571428571
Fall	-1.090909091	2.833333333
entdecken	1.735294118	3.2
Smaragd	1.8	2.888888889
Kurort	0.75	2.19047619
flassen	0.911764706	2.047619048
List	-0.5	3.277777778
Saboteur	-2.1	4.055555556
Raucher	-0.9	2.894736842
Erde	1.9	2.444444444
abbauen	-0.8	2.105263158
Vorschlag	0.911764706	2.904761905
versehen	-0.411764706	2.529411765
stabil	1.4	1.789473684
kaufen	0.823529412	3.157894737
Henker	-2.35	4.235294118
Detail	0.2	2.3125
Kartei	-0.5	2.0
abdanken	-0.4	2.666666667
Ekel	-2.0	4.0
festlegen	-0.441176471	2.368421053
bestimmen	-0.470588235	2.473684211
Nachmittag	1.235294118	2.210526316
Armee	-2.1	4.0
Film	1.5	2.611111111
sonnabend	2.088235294	2.904761905
Realität	0.323529412	2.833333333
heiraten	1.382352941	3.789473684
Saphir	1.5	3.1
Krawatte	0.14	2.27
steril	-0.4	2.4
Leib	0.8	2.80952381
greifen	0.088235294	2.133333333
Alter	-0.55	2.047619048
begründen	0.382352941	2.523809524
islam	-0.05	3.055555556
Konkurs	-1.8	3.294117647
Stein	0.23	2.0
Klee	1.8	1.388888889
Hase	1.64	2.82
wagen	1.058823529	2.111111111
Weite	1.4	2.222222222
nuklear	-2.1	4.0
Schabe	-1.4	3.263157895
ansprechen	0.852941176	2.714285714
Unfriede	-2.2	3.277777778
trauring	0.0	2.888888889
Pilot	0.6	2.631578947
müssen	-1.382352941	2.80952381
Regung	0.75	2.952380952
melodram	-0.9	3.619047619
Bad	1.2	2.333333333
Dreck	-1.5	3.526315789
Gemüse	1.32	1.82
Begnadet	1.7	2.411764706
Atmung	1.9	2.470588235
ablehnen	-0.941176471	3.047619048
Ärger	-1.9	3.944444444
planlos	-1.7	2.473684211
Paste	-0.15	1.944444444
Reinheit	1.4	2.111111111
käfig	-1.86	3.27
erfassen	0.411764706	2.380952381
unsinn	-1.0	3.368421053
Sport	1.676470588	3.055555556
Lippe	1.55	2.333333333
erlauben	0.647058824	1.894736842
Mut	2.1	3.666666667
Tätigkeit	0.735294118	2.761904762
Kegel	0.35	2.0
nein	-1.6	3.333333333
Orden	0.35	2.444444444
Rose	1.5	1.833333333
Pilz	-0.5	2.73
Anomalie	-1.5	3.666666667
Fabrik	-0.7	2.285714286
Henne	0.25	2.058823529
Militant	-2.0	3.611111111
Vergasen	-2.8	4.0
Presse	-0.4	3.176470588
darlehen	-0.7	2.80952381
Werwolf	-1.7	3.777777778
Leittier	-0.1	2.352941176
Mord	-2.8	4.444444444
bedeuten	1.029411765	2.631578947
Elefant	1.32	2.95
Abfuhr	-1.35	3.55
Zeugnis	-0.6	3.380952381
Fichte	0.85	1.761904762
Verkehr	-0.235294118	3.222222222
Konkurrenz	-1.058823529	3.263157895
Laken	0.45	1.894736842
Tablette	-1.32	2.73
Tag	0.970588235	2.095238095
Pullover	1.05	1.82
Feile	0.2	2.421052632
reich	1.6	2.95
Einheit	1.176470588	2.235294118
Marter	-2.1	3.444444444
Bürste	0.23	2.05
Klette	-0.9	2.263157895
Gesindel	-1.4	3.111111111
kriegen	-0.5	3.19047619
Reiter	1.0	2.555555556
spalten	-0.7	2.833333333
Witwe	-1.35	3.333333333
Fächer	0.68	2.14
Schatz	2.3	3.5
Schritt	0.911764706	2.315789474
Pervers	-2.1	3.631578947
Kammer	-0.823529412	2.052631579
Faschismus	-2.735294118	4.0
Flüchtling	-1.205882353	3.210526316
Brot	0.91	1.95
aschen	-1.0	2.857142857
Miete	-1.35	2.473684211
Grandios	2.2	3.444444444
Skorpion	-0.4	3.222222222
hassen	-2.5	4.444444444
Profi	1.4	2.95
fallen	-1.058823529	2.578947368
bekommen	1.029411765	2.105263158
ding	-0.029411765	1.555555556
Vorbild	1.1	2.777777778
Konto	0.5	3.333333333
Leiern	-1.2	1.894736842
fromm	0.4	2.3
boshaft	-1.9	3.944444444
heroisch	0.7	2.894736842
tot	-2.5	4.166666667
Kerze	1.5	1.647058824
Lichtung	1.3	2.111111111
kuchen	1.6	2.0
Giraffe	1.36	2.82
Mundraub	-1.2	3.388888889
Raub	-1.8	3.888888889
Entsetzt	-1.8	3.555555556
nennen	0.294117647	2.0
Raum	0.735294118	2.142857143
Trostlos	-2.1	3.333333333
Bumerang	0.86	3.36
Förderung	1.147058824	2.523809524
Tante	0.8	1.894736842
Referat	-0.6	3.285714286
Übermut	-0.1	3.722222222
Zettel	0.5	2.111111111
sehnen	-0.8	3.315789474
Imker	1.0	2.166666667
Sessel	1.4	1.777777778
Justiz	0.1	3.333333333
bedenken	0.176470588	2.722222222
Feiertag	1.9	1.941176471
Mannschaft	0.382352941	2.523809524
Problem	-1.7	3.222222222
ruhig	0.6	1.631578947
Faden	0.2	1.8
Flughafen	0.848484848	3.476190476
Parlament	-0.558823529	2.789473684
Komplize	-1.1	3.444444444
Hunger	-0.6	3.631578947
Kitsch	-1.2	2.5
seufzen	-1.1	2.473684211
Nahrung	1.9	2.176470588
Ampulle	-0.73	3.14
dank	1.823529412	2.277777778
Bedingung	-0.911764706	2.578947368
Erdbeben	-1.7	4.470588235
Delikt	-1.6	3.411764706
Romanze	1.7	3.647058824
Poesie	1.2	2.277777778
Gürtel	-0.05	2.23
Galle	-1.6	2.823529412
Zensur	-1.0	3.7
Durst	-1.1	3.45
Dozent	0.1	2.578947368
Pranger	-2.1	3.888888889
Liebelei	0.9	3.904761905
Bereich	0.029411765	1.777777778
Diamant	1.7	2.833333333
schlafen	2.0	1.642857143
voreilig	-1.2	2.842105263
Bruder	1.676470588	2.222222222
verbieten	-1.558823529	3.238095238
Mutter	2.05	2.666666667
tragisch	-2.1	3.833333333
Futter	0.85	2.368421053
Erfahrung	1.735294118	3.421052632
defensiv	-0.6	2.473684211
Tonlos	-0.8	1.578947368
Traube	1.4	1.555555556
Affe	1.0	3.0
Umringen	0.0	2.777777778
Teller	0.59	1.59
magisch	1.2	2.789473684
Vorrat	1.25	2.055555556
bedrohen	-2.029411765	4.0
unrecht	-2.029411765	4.0
Ehrung	1.15	2.9
schützen	1.470588235	2.466666667
Magnet	0.6	2.210526316
Teilnahme	0.823529412	2.368421053
plan	0.7	2.571428571
Optimist	2.1	2.823529412
Busen	1.85	3.25
schulden	-1.8	3.476190476
Schwamm	0.14	1.95
Regler	0.1	2.35
Kontakt	1.4	2.777777778
Undank	-1.8	3.111111111
Träne	-0.617647059	3.789473684
saftig	1.1	2.526315789
rennen	0.441176471	2.666666667
Juwel	1.5	2.842105263
Versager	-2.1	3.470588235
Hai	-0.5	3.333333333
Klinik	-1.0	3.3
Freiheit	2.8	4.0
Profit	0.5	3.052631579
Erfolg	2.1	3.315789474
Verrat	-2.4	4.0
Profil	0.65	2.666666667
Schauder	-1.5	4.117647059
Pizzeria	1.4	2.5
hilflos	-1.8	4.0
Hummer	-0.09	2.55
